"sensorreadingtime","serialnumber","distancefromobject"
"1655564431517","be786f74-6cc7-444d-bea1-5b50d2cadc7f","285"
"1655564428917","be786f74-6cc7-444d-bea1-5b50d2cadc7f","209"
"1655564441859","55900856-f299-440a-a508-0648b1684bc7","298"
"1655564436659","55900856-f299-440a-a508-0648b1684bc7","234"
"1655564492470","984cf228-88fe-4686-a115-bae6c37fa06b","206"
"1655564404070","984cf228-88fe-4686-a115-bae6c37fa06b","248"
"1655564442107","dbfde3b7-69bf-4c56-a9e8-dfd48af6df89","204"
"1655564180273","466bb1b9-5dc3-4607-8f76-e0bcdcf6b9c7","248"
"1655564141713","314ed64d-643f-4cd3-b164-f4a8ae02fc29","230"
"1655564415940","ba582015-fbb3-4842-887a-e291f773df84","209"
"1655564430514","db0fbb25-f82c-428c-823a-35274be4f259","259"
"1655562025165","78089b5b-6444-4261-9e03-47ee0244e166","252"
"1655564189100","44a6940f-6d51-43d8-b169-04ffebfde5b4","236"
"1655564145780","44a6940f-6d51-43d8-b169-04ffebfde5b4","300"
"1655564137116","44a6940f-6d51-43d8-b169-04ffebfde5b4","243"
"1655564502974","b9d5f97f-3f39-4c28-bddc-405158aec2e1","220"
"1655563281618","092cbcde-3ce8-47bd-8082-062dfe826f2e","207"
"1655563262220","092cbcde-3ce8-47bd-8082-062dfe826f2e","229"
"1655564150392","7a820ed7-6e36-4033-9659-b68e51896899","270"
"1655564127666","7a820ed7-6e36-4033-9659-b68e51896899","218"
"1655564169638","9e3455ae-3479-4127-8e97-378bae3a0213","219"
"1655564117382","9e3455ae-3479-4127-8e97-378bae3a0213","259"
"1655564104318","9e3455ae-3479-4127-8e97-378bae3a0213","262"
"1655564366318","60a8abc4-d94e-451d-a61a-190533a83789","276"
"1655564433884","2f9154d0-89b7-4535-b8f3-cdd9780dfd5d","225"
"1655564152334","269ba607-c151-40a6-bfc1-7af0a212d0b5","246"
"1655564082034","269ba607-c151-40a6-bfc1-7af0a212d0b5","203"
"1655564486493","0ef707e0-8785-4ef2-bf2b-9c048fa51742","219"
"1655564459799","0ef707e0-8785-4ef2-bf2b-9c048fa51742","257"
"1655564422013","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","207"
"1655564200330","595a0e33-9870-4bf5-ac8f-3ab5f70a078a","298"
"1655564172133","595a0e33-9870-4bf5-ac8f-3ab5f70a078a","269"
"1655564413951","c3ee6284-91b6-403d-965a-2b8a611b7612","298"
"1655564464202","32d97068-c1ee-4190-9c1a-ce1243cad435","244"
"1655564461469","32d97068-c1ee-4190-9c1a-ce1243cad435","265"
"1655564447804","32d97068-c1ee-4190-9c1a-ce1243cad435","221"
"1655564439605","32d97068-c1ee-4190-9c1a-ce1243cad435","201"
"1655564409542","32d97068-c1ee-4190-9c1a-ce1243cad435","253"
"1655564412562","d6f546b5-63a3-418e-8370-135f52d7dafe","221"
"1655564481248","b4b4cad7-6ec6-4fcd-9064-2fea5b168c77","298"
"1655564441648","b4b4cad7-6ec6-4fcd-9064-2fea5b168c77","246"
"1655564445010","b00c1a32-b46f-477f-8594-e249e7f06395","265"
"1655564414350","b00c1a32-b46f-477f-8594-e249e7f06395","223"
"1655564488746","c57c4d6e-3b2e-4315-9596-ae1ecaf8c729","267"
"1655564465317","be786f74-6cc7-444d-bea1-5b50d2cadc7f","270"
"1655564492382","e097951c-b656-4ec5-9459-91ae73409ada","263"
"1655564025631","4b86d152-7bc1-4b19-86c7-51a0012ab28c","261"
"1655564105050","314ed64d-643f-4cd3-b164-f4a8ae02fc29","271"
"1655564511335","dd192d35-6441-4a70-9c34-5fdc22a9b396","225"
"1655564485735","dd192d35-6441-4a70-9c34-5fdc22a9b396","286"
"1655564453967","a0e24243-7fa0-4530-91f0-7bf689a8a93d","206"
"1655564367567","a0e24243-7fa0-4530-91f0-7bf689a8a93d","212"
"1655564445860","f4fe140d-c4db-4f54-98b9-65358d7cd583","279"
"1655564163108","44a6940f-6d51-43d8-b169-04ffebfde5b4","265"
"1655563268686","092cbcde-3ce8-47bd-8082-062dfe826f2e","281"
"1655564399779","7414a106-ee97-4824-ab25-70bedeae1136","227"
"1655564410653","561df6cf-0504-4b77-9d72-0435295a37d5","233"
"1655564168986","7a820ed7-6e36-4033-9659-b68e51896899","290"
"1655564436518","60a8abc4-d94e-451d-a61a-190533a83789","282"
"1655564412218","60a8abc4-d94e-451d-a61a-190533a83789","297"
"1655564387918","60a8abc4-d94e-451d-a61a-190533a83789","242"
"1655564454646","2f9154d0-89b7-4535-b8f3-cdd9780dfd5d","265"
"1655564159734","269ba607-c151-40a6-bfc1-7af0a212d0b5","259"
"1655564096834","269ba607-c151-40a6-bfc1-7af0a212d0b5","300"
"1655564423256","0a10888f-cfa7-45ba-9ca8-c806cf40a97b","252"
"1655564437811","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","239"
"1655564470267","c3ee6284-91b6-403d-965a-2b8a611b7612","242"
"1655564458162","d6f546b5-63a3-418e-8370-135f52d7dafe","214"
"1655564419965","7fe111a1-d7c3-4e44-bac1-84eec28b560c","264"
"1655564405967","a0e24243-7fa0-4530-91f0-7bf689a8a93d","283"
"1655564401418","60a8abc4-d94e-451d-a61a-190533a83789","217"
"1655564126274","168b0f47-3f49-448c-b8eb-149e71aa02b9","241"
"1655564508954","d8e21325-6749-463d-9013-62cd1f3ea238","292"
"1655564456369","8e9f905a-f63f-410e-b3e7-683342c162c9","233"
"1655564415669","8e9f905a-f63f-410e-b3e7-683342c162c9","235"
"1655564478169","efd6867c-fae7-4c48-a932-adcef5dbcf8e","241"
"1655564455443","efd6867c-fae7-4c48-a932-adcef5dbcf8e","277"
"1655564372846","68777b82-0e41-4c7f-a5b6-50e11630ee97","289"
"1655564485577","04bdd634-acd3-40f7-a7e4-298f06c90a5a","276"
"1655564447721","04bdd634-acd3-40f7-a7e4-298f06c90a5a","215"
"1655564464103","f0611874-2bf5-4200-a4c1-14aba3571d4e","209"
"1655564010860","114168c8-beac-4a77-8dfa-a7f0ec462e9f","298"
"1655564006594","114168c8-beac-4a77-8dfa-a7f0ec462e9f","222"
"1655563987397","114168c8-beac-4a77-8dfa-a7f0ec462e9f","247"
"1655564389218","95ff9bf4-e947-4672-80f8-c42208ce2755","205"
"1655564436607","4c740370-e9cc-4a1e-8000-d8490484db0b","211"
"1655564447205","c1857a22-a647-46d4-a03b-397bb515f0cd","238"
"1655564417613","c1857a22-a647-46d4-a03b-397bb515f0cd","277"
"1655564472110","5bf8b06d-12fc-477c-9469-7e9c511da49d","259"
"1655564463578","5bf8b06d-12fc-477c-9469-7e9c511da49d","254"
"1655564452913","5bf8b06d-12fc-477c-9469-7e9c511da49d","248"
"1655563964475","12ce2113-ab71-4761-89dc-ccef475d6da3","231"
"1655563896687","12ce2113-ab71-4761-89dc-ccef475d6da3","210"
"1655563892921","12ce2113-ab71-4761-89dc-ccef475d6da3","286"
"1655564454759","6c8daee7-1089-4531-98ee-c04a6f7a77d1","276"
"1655564446342","f1d663c8-b642-4200-9130-78f466445ac1","263"
"1655564495538","f8db5629-0c09-4002-8c11-1157d7ffa1b6","216"
"1655564482038","f8db5629-0c09-4002-8c11-1157d7ffa1b6","207"
"1655563968500","33eeab80-bb39-4276-b13b-21d0e58cc01a","205"
"1655564075278","84869762-7814-48de-9ffc-ed245ce8526e","289"
"1655564425614","7fa2f2b8-0aae-42b5-b285-12d606b03a14","266"
"1655564423048","7fa2f2b8-0aae-42b5-b285-12d606b03a14","279"
"1655564384558","7fa2f2b8-0aae-42b5-b285-12d606b03a14","221"
"1655564480614","2f511a03-5105-4fa1-a8db-88fd1a7904b4","239"
"1655564388756","2f511a03-5105-4fa1-a8db-88fd1a7904b4","296"
"1655564385223","2f511a03-5105-4fa1-a8db-88fd1a7904b4","246"
"1655564444673","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","227"
"1655564147998","d4bf80de-8505-446e-8541-e30ebffda4f4","284"
"1655564101598","d4bf80de-8505-446e-8541-e30ebffda4f4","261"
"1655564460022","51856419-c13a-4624-834f-ff84fa3c1934","262"
"1655564416693","51856419-c13a-4624-834f-ff84fa3c1934","299"
"1655564464959","6825097d-7e08-4fce-a71b-c28ee1aec084","238"
"1655564414469","6825097d-7e08-4fce-a71b-c28ee1aec084","220"
"1655564484316","54b55534-2890-4ea9-b409-4ca095862bc3","272"
"1655564374619","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","231"
"1655564460892","6604516e-71f1-4b06-844d-9832974b847d","255"
"1655564481436","fed8059c-253e-4ac6-9f72-a45652aa5c52","210"
"1655564439436","fed8059c-253e-4ac6-9f72-a45652aa5c52","262"
"1655564425182","0fa49724-76a9-4c4a-828e-b70b19675d94","285"
"1655564418582","0fa49724-76a9-4c4a-828e-b70b19675d94","259"
"1655564447607","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","205"
"1655564122625","8ee2d205-64da-4113-bd5e-fbd8105a8deb","279"
"1655564466748","681e8b8b-f73c-4b40-9594-6636546e6419","207"
"1655564425924","0d30f1a9-7492-4cc1-95df-d9f5a159ed92","281"
"1655564379262","0d30f1a9-7492-4cc1-95df-d9f5a159ed92","224"
"1655564445936","819f7bdd-2de0-4ea9-9382-896f4532b0b0","224"
"1655564439536","819f7bdd-2de0-4ea9-9382-896f4532b0b0","238"
"1655564417136","819f7bdd-2de0-4ea9-9382-896f4532b0b0","267"
"1655564464193","13ee02ac-37d3-40d2-af66-63c43d6ca079","290"
"1655564423039","13ee02ac-37d3-40d2-af66-63c43d6ca079","247"
"1655564194335","54edc2f5-eccd-48ba-acd1-f2edcb3a4188","264"
"1655564201210","74c2aa75-0c13-42d1-861f-dbcef9d154ae","255"
"1655564161210","74c2aa75-0c13-42d1-861f-dbcef9d154ae","233"
"1655564221441","72a9fad5-e9c0-460c-b96b-887a83739b8f","293"
"1655564184847","72a9fad5-e9c0-460c-b96b-887a83739b8f","291"
"1655564168583","72a9fad5-e9c0-460c-b96b-887a83739b8f","273"
"1655564162484","72a9fad5-e9c0-460c-b96b-887a83739b8f","247"
"1655564448493","cd094156-d643-4d1f-a6e6-bc0e13e4749a","263"
"1655564410364","cd094156-d643-4d1f-a6e6-bc0e13e4749a","251"
"1655563235699","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","209"
"1655564362444","3d85a3a2-f5a3-47dc-a724-26f78368b5eb","255"
"1655564193980","d064a96f-820f-47ae-b53c-ed9552c6ff11","213"
"1655564436051","a4ccdcc8-18c2-4d18-acc1-607da3852189","202"
"1655564426587","a4ccdcc8-18c2-4d18-acc1-607da3852189","294"
"1655564401505","3cffba2f-1571-4d41-bddb-d0411972f1f3","257"
"1655564173784","7073f9fd-08d8-48d3-b02a-f20e03d17b31","207"
"1655564150684","7073f9fd-08d8-48d3-b02a-f20e03d17b31","268"
"1655564104484","7073f9fd-08d8-48d3-b02a-f20e03d17b31","298"
"1655564160648","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","221"
"1655564436237","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","216"
"1655564432304","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","274"
"1655564365443","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","208"
"1655564387902","20400202-c1da-4328-8e94-5bacc7d61ecb","217"
"1655564469352","2b6fe805-9059-4e1b-b7ed-720f5b4bf10c","266"
"1655564457888","2b6fe805-9059-4e1b-b7ed-720f5b4bf10c","213"
"1655564423496","2b6fe805-9059-4e1b-b7ed-720f5b4bf10c","269"
"1655564135874","f1ad9449-f80b-4dcb-8fab-66352e929322","222"
"1655564458154","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","300"
"1655564182607","f7e54f10-4bef-48d3-a5a0-00eea199e6e2","263"
"1655564143112","f7e54f10-4bef-48d3-a5a0-00eea199e6e2","232"
"1655564440769","7f96dfa1-b3f6-4d68-bde8-05975711409e","280"
"1655564409769","7f96dfa1-b3f6-4d68-bde8-05975711409e","235"
"1655564452299","a811085d-a89d-4428-b9c1-34cf4374a061","259"
"1655564409903","a811085d-a89d-4428-b9c1-34cf4374a061","210"
"1655564388705","a811085d-a89d-4428-b9c1-34cf4374a061","210"
"1655564150062","84f9e3ba-37e7-45c3-8965-4e571bd785b5","291"
"1655564126031","84f9e3ba-37e7-45c3-8965-4e571bd785b5","222"
"1655564495481","fd06c092-fd91-44d4-9c34-965cce396222","293"
"1655564475881","fd06c092-fd91-44d4-9c34-965cce396222","268"
"1655564425481","fd06c092-fd91-44d4-9c34-965cce396222","202"
"1655564394037","03d010f1-20dd-45dd-b406-357b1ba0564a","237"
"1655564402420","ac4be820-eb64-4c4a-8edd-3279870330f3","266"
"1655564477303","f0611874-2bf5-4200-a4c1-14aba3571d4e","275"
"1655564428897","e026e56a-9fcc-4576-a6cd-5815a82ec646","246"
"1655564458207","651d1e45-f94a-4a53-8161-abff5442a6f1","231"
"1655563979539","12ce2113-ab71-4761-89dc-ccef475d6da3","249"
"1655564417742","f1d663c8-b642-4200-9130-78f466445ac1","282"
"1655564404742","f1d663c8-b642-4200-9130-78f466445ac1","224"
"1655564446142","7fa2f2b8-0aae-42b5-b285-12d606b03a14","257"
"1655564445284","2f511a03-5105-4fa1-a8db-88fd1a7904b4","264"
"1655564409954","2f511a03-5105-4fa1-a8db-88fd1a7904b4","291"
"1655564498840","b4d4a353-240b-4eb0-9299-697f1aebe7e9","284"
"1655564482040","b4d4a353-240b-4eb0-9299-697f1aebe7e9","230"
"1655564471691","6825097d-7e08-4fce-a71b-c28ee1aec084","277"
"1655564468325","6825097d-7e08-4fce-a71b-c28ee1aec084","259"
"1655564458227","6825097d-7e08-4fce-a71b-c28ee1aec084","214"
"1655564393050","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","255"
"1655564459199","6ddaf045-73ee-42d5-8747-8b7adf356d7c","291"
"1655564453782","0fa49724-76a9-4c4a-828e-b70b19675d94","265"
"1655564447182","0fa49724-76a9-4c4a-828e-b70b19675d94","233"
"1655564409259","0d30f1a9-7492-4cc1-95df-d9f5a159ed92","220"
"1655564168688","faa099b0-4259-4091-abef-d1633bee09a0","267"
"1655564134188","faa099b0-4259-4091-abef-d1633bee09a0","293"
"1655564475035","03985080-b275-4350-b709-bb583cb62f94","298"
"1655564433109","5e852699-39b0-4e4b-b1b1-0a5acd71f28f","283"
"1655564420336","819f7bdd-2de0-4ea9-9382-896f4532b0b0","287"
"1655564129612","38ea8a60-998c-485c-a8b3-867c38e6d573","207"
"1655563283699","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","260"
"1655563274099","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","285"
"1655564368776","3d85a3a2-f5a3-47dc-a724-26f78368b5eb","256"
"1655564427625","54ec3234-6184-459d-be08-fc419d8eae3d","287"
"1655564357577","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","263"
"1655564500878","2b6fe805-9059-4e1b-b7ed-720f5b4bf10c","211"
"1655564467237","220437fd-77f5-463a-8d93-f59c944e60d4","206"
"1655564390702","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","246"
"1655564392238","a811085d-a89d-4428-b9c1-34cf4374a061","298"
"1655564453481","fd06c092-fd91-44d4-9c34-965cce396222","257"
"1655564424268","f1e585da-8741-4ade-a789-c1eae3747bad","269"
"1655563248527","1b484949-a3a6-46dd-acc5-58d8972b7c54","223"
"1655564205210","74c2aa75-0c13-42d1-861f-dbcef9d154ae","244"
"1655564049967","babaf21f-5125-40e3-906d-99658eb49925","279"
"1655564023204","babaf21f-5125-40e3-906d-99658eb49925","230"
"1655564015905","babaf21f-5125-40e3-906d-99658eb49925","212"
"1655564137777","0f02a172-a0cb-434c-96ff-c51989d6acf2","293"
"1655564129845","0f02a172-a0cb-434c-96ff-c51989d6acf2","233"
"1655564505595","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","201"
"1655564456539","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","250"
"1655564477362","10ff43c3-8ada-467f-b093-467004269d05","215"
"1655564450531","10ff43c3-8ada-467f-b093-467004269d05","248"
"1655564442865","10ff43c3-8ada-467f-b093-467004269d05","216"
"1655564166666","71983b9f-8906-4646-a1da-2efae22e44f2","208"
"1655564139604","71983b9f-8906-4646-a1da-2efae22e44f2","206"
"1655564124140","71983b9f-8906-4646-a1da-2efae22e44f2","263"
"1655564089346","71983b9f-8906-4646-a1da-2efae22e44f2","226"
"1655564158990","35aa4c4a-5d37-4375-8146-2d86fa155d4d","258"
"1655563290377","8be94836-9188-43ee-be56-9f643fec0792","245"
"1655563263177","8be94836-9188-43ee-be56-9f643fec0792","255"
"1655563233203","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","204"
"1655564470724","a7842856-e8a5-474d-8d2e-e825d6f5323f","259"
"1655564442728","a7842856-e8a5-474d-8d2e-e825d6f5323f","299"
"1655564164238","2e609327-b859-4a5c-8093-31e00e9057d2","294"
"1655564508854","26426a57-698e-409f-9d8d-c8726e139dfd","266"
"1655564471443","be0294fc-67e9-48dc-aa8a-3015fdcfefcb","228"
"1655564099057","e98e55e5-3132-4787-b0a8-c2f67203e280","212"
"1655564020073","22514e6e-4864-4a7b-aa73-6e3f6a6c6dd1","283"
"1655564463030","a0026b8d-d27f-4e0b-9495-7edc251856b9","260"
"1655562388346","e2d30dec-120a-4f37-b571-7c27f49cbde8","299"
"1655564145909","83dee3e2-5e6e-4ce6-b32b-719afcb5f7e8","209"
"1655564190654","9a486cf1-60d3-45b9-8757-cb965e270b82","284"
"1655564179755","9a486cf1-60d3-45b9-8757-cb965e270b82","275"
"1655564092563","9a486cf1-60d3-45b9-8757-cb965e270b82","227"
"1655564476854","de316ea3-7970-4d9b-a469-a0d3c1ff40bb","267"
"1655564405257","60b2b098-f3ab-440a-bbef-8ad591e3a440","260"
"1655564482325","4ab4cde7-4d8a-429c-8ae7-381dcbd05955","284"
"1655564427956","3f5e02d7-6634-43eb-8809-a513bdd92c4a","287"
"1655562657115","f7132b49-769b-4d7a-b364-38c2c09c93d7","260"
"1655564097078","71983b9f-8906-4646-a1da-2efae22e44f2","236"
"1655563223603","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","247"
"1655564492866","acb4596e-6918-4cd9-9b16-a5d6226fc723","285"
"1655564419272","a0026b8d-d27f-4e0b-9495-7edc251856b9","276"
"1655562395612","e2d30dec-120a-4f37-b571-7c27f49cbde8","232"
"1655564175501","83dee3e2-5e6e-4ce6-b32b-719afcb5f7e8","221"
"1655564125260","9a486cf1-60d3-45b9-8757-cb965e270b82","252"
"1655564163650","a65b9934-5f91-4c20-a940-6cd4e74a6264","212"
"1655564457379","60b2b098-f3ab-440a-bbef-8ad591e3a440","232"
"1655564479225","4ab4cde7-4d8a-429c-8ae7-381dcbd05955","223"
"1655564466825","4ab4cde7-4d8a-429c-8ae7-381dcbd05955","242"
"1655564439356","3f5e02d7-6634-43eb-8809-a513bdd92c4a","287"
"1655564402018","13de6b85-7374-4330-95d6-2e6ed0d9f718","242"
"1655564398818","13de6b85-7374-4330-95d6-2e6ed0d9f718","255"
"1655564435077","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","246"
"1655563226003","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","244"
"1655564495366","acb4596e-6918-4cd9-9b16-a5d6226fc723","235"
"1655564490739","7dd46ec7-d3c8-4303-8964-32e4e5228afa","256"
"1655564476475","7dd46ec7-d3c8-4303-8964-32e4e5228afa","232"
"1655564469343","7dd46ec7-d3c8-4303-8964-32e4e5228afa","207"
"1655564041142","8b5957cd-e79f-4ba8-a030-e8f4928aef34","249"
"1655563984669","e6e4148e-fb5b-4423-8c1b-a978b8a0f713","278"
"1655563971177","4b86d152-7bc1-4b19-86c7-51a0012ab28c","250"
"1655564478740","11ace61a-a6e4-4b74-85cc-7933a75e0f84","205"
"1655564435340","11ace61a-a6e4-4b74-85cc-7933a75e0f84","257"
"1655564446193","dacade4a-24c8-4e56-951e-64c822accc9d","292"
"1655564200192","60b40484-869c-4981-8ba5-4360bcfe7a88","201"
"1655564442130","c1bd3570-f420-493e-8f02-eecc037ae16e","246"
"1655564017595","028e23e7-4354-4006-bfac-82f14bd09375","240"
"1655564450607","6cff7bf3-6f28-4b05-9b06-42d1fad912a0","250"
"1655564445007","6cff7bf3-6f28-4b05-9b06-42d1fad912a0","216"
"1655564421743","939b97a3-293d-4727-a694-ccc24c9cb486","241"
"1655564188644","821dc02a-8e67-460d-a619-2930aec15fbc","266"
"1655564139984","821dc02a-8e67-460d-a619-2930aec15fbc","249"
"1655564482281","6cce09ea-9d40-4785-908a-55b10783f2b2","297"
"1655564452953","6cce09ea-9d40-4785-908a-55b10783f2b2","205"
"1655564438289","6cce09ea-9d40-4785-908a-55b10783f2b2","262"
"1655564423625","6cce09ea-9d40-4785-908a-55b10783f2b2","278"
"1655564397963","6cce09ea-9d40-4785-908a-55b10783f2b2","257"
"1655564018700","d9e3ef45-d77c-4266-8c66-be438ed79ec9","288"
"1655564402258","606737ad-3cac-4e50-9627-39686a68f5b3","267"
"1655564377058","606737ad-3cac-4e50-9627-39686a68f5b3","246"
"1655564381855","3f3f5561-2a49-4a6d-9434-67f97a70c173","243"
"1655564429069","7a7482d0-f1f1-4b0b-91b8-9c08248f0735","255"
"1655563921921","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","246"
"1655563914255","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","220"
"1655564191373","97137a1a-78ff-4d77-8ca5-1d09dd4410d9","220"
"1655564179543","97137a1a-78ff-4d77-8ca5-1d09dd4410d9","258"
"1655564155883","97137a1a-78ff-4d77-8ca5-1d09dd4410d9","266"
"1655564477021","d73158ce-d2c7-477f-bbfc-8d5ef4e106e9","242"
"1655564467121","d73158ce-d2c7-477f-bbfc-8d5ef4e106e9","243"
"1655564437067","6f911852-1ea3-478a-a09f-a6e7bd0a50e1","275"
"1655564430767","6f911852-1ea3-478a-a09f-a6e7bd0a50e1","262"
"1655564374753","8a6ff576-1011-4abe-8889-e3c8a2a755f6","288"
"1655564420459","8779bb6a-4568-47b3-b304-cc06eaf8c424","250"
"1655563963456","20e0e292-48de-41a2-bfc1-821972e1334b","235"
"1655563950924","20e0e292-48de-41a2-bfc1-821972e1334b","262"
"1655563997801","de9d55a9-9438-489b-9dbf-37c35110b3c1","212"
"1655564485489","010f180d-eec9-4a5b-a03b-7feddbf08b62","234"
"1655564470159","010f180d-eec9-4a5b-a03b-7feddbf08b62","259"
"1655564471699","00df663d-7464-4d28-b3a6-954c3daa9086","292"
"1655564215685","d80edebc-624d-442f-a1ac-21c7bd628920","244"
"1655564176355","d80edebc-624d-442f-a1ac-21c7bd628920","287"
"1655563244273","3689766a-2b96-4272-8b60-e57f0c067b93","246"
"1655563209749","3689766a-2b96-4272-8b60-e57f0c067b93","289"
"1655564466560","77b91f21-a736-4e88-a698-0b0708253296","244"
"1655564180900","326d70d4-f38d-4886-8706-ebe6a4575675","275"
"1655564467005","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","201"
"1655564422805","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","237"
"1655564221078","98ec1419-44b7-4016-a584-777f96115cce","244"
"1655564190950","98ec1419-44b7-4016-a584-777f96115cce","297"
"1655564141992","98ec1419-44b7-4016-a584-777f96115cce","285"
"1655564460767","44a10dbd-444c-427d-8e2a-b5b884d79eab","254"
"1655564415771","7788fe3f-86e0-4692-abf6-7a955b909219","275"
"1655564473421","79a8bbed-e806-43b0-8399-6be0e61311a5","297"
"1655564413610","d6b5f0fd-b9e8-4e76-9195-de368b7dc6eb","238"
"1655564181190","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","224"
"1655564167190","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","211"
"1655564121076","a5d63530-aa58-4a81-b872-ec3ee6ef8200","254"
"1655564426998","d4c11c40-6a68-482e-9d25-389de5ff2709","231"
"1655564463487","4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14","266"
"1655564098105","b27070c6-c328-432e-88a5-8da644f16b7b","230"
"1655564487698","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","288"
"1655564140540","4d800165-c953-4e3a-87ff-a0dda5b7ac76","210"
"1655564453863","31cc254a-8982-4ace-a538-a556fdc2fec6","282"
"1655564445699","facde9be-1073-4959-bbb9-72040129a29b","220"
"1655564421969","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","226"
"1655564407705","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","216"
"1655564400573","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","222"
"1655564473514","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","210"
"1655564424388","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","257"
"1655564499255","6a5e12f7-e2cc-41ca-a5df-9f8b779f180e","250"
"1655564439943","c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0","212"
"1655564481975","f7d6bc7c-70bd-49fd-8374-4f8de45d1a45","206"
"1655564501273","e474f16c-7834-4a08-9214-caa3b56abc17","205"
"1655564434673","e474f16c-7834-4a08-9214-caa3b56abc17","281"
"1655564485015","fed501b8-0493-4e3b-ab4a-dac2b97888aa","289"
"1655564482715","fed501b8-0493-4e3b-ab4a-dac2b97888aa","208"
"1655564469938","81fa9546-55d4-4afb-8938-1c96b6f9bf2f","269"
"1655564420718","a05d2637-8da9-49f8-ada6-800538bcefec","269"
"1655564378192","a05d2637-8da9-49f8-ada6-800538bcefec","212"
"1655564445325","cc51443f-dba9-4b43-a379-8a80fba71529","278"
"1655564432661","cc51443f-dba9-4b43-a379-8a80fba71529","244"
"1655564020473","6063ae70-2089-432d-9e88-d2b346a58ff1","290"
"1655564006673","6063ae70-2089-432d-9e88-d2b346a58ff1","210"
"1655563976773","6063ae70-2089-432d-9e88-d2b346a58ff1","256"
"1655564448888","42fd00fc-af84-4463-a0f8-2c3d96a46a6e","295"
"1655564419562","42fd00fc-af84-4463-a0f8-2c3d96a46a6e","291"
"1655564415059","7636bcd6-7d1d-49df-996e-7196957ebe42","266"
"1655564368259","7636bcd6-7d1d-49df-996e-7196957ebe42","249"
"1655564344859","7636bcd6-7d1d-49df-996e-7196957ebe42","243"
"1655564479030","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","283"
"1655564465430","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","263"
"1655564455230","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","210"
"1655564441119","589c6414-e75e-4d5a-aa2f-06f090d8b5d5","226"
"1655564405419","589c6414-e75e-4d5a-aa2f-06f090d8b5d5","296"
